expense_id,date,sub_category,amount,vendor,description,payment_method,receipt,approved_by
54,4/23/2019,retreats,2406.65,Realbridge,velit donec diam neque vestibulum eget vulputate ut,check,false,Lani Keelan
55,1/26/2019,comm_life,9700.65,Latz,,check,true,Isidor Jiranek
56,12/25/2019,crm_expenses,8620.13,Blogspan,vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis,credit card,true,Prue Maddison
57,6/7/2019,student_leadership,6798.63,Meetz,pretium iaculis justo in hac habitasse,credit card,true,Roze Eagan
58,12/3/2019,retreats,7418.74,Kanoodle,sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus,credit card,true,Bill Pashler
59,1/7/2019,liturgy_music,2347.75,Eidel,,cash,true,Debi Hunt
60,9/22/2019,other,9153.34,Tagfeed,integer non velit donec diam neque vestibulum eget vulputate ut,credit card,true,Ignazio Speedy
61,1/16/2019,liturgy_music,8820.75,Photospace,semper rutrum nulla nunc purus phasellus in felis donec semper,credit card,true,Nickie Delve
62,8/30/2019,office_administration,4116.38,Camimbo,tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in,cash,false,Carter Verrall
63,4/20/2019,outreach,8805.67,Eayo,dolor quis odio consequat varius integer ac,cash,true,Farley Jerrems
64,12/17/2019,office_administration,7104.67,Aivee,quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices,check,true,Seumas Hurnell
65,12/9/2019,other,1759.45,Katz,nulla pede ullamcorper augue a suscipit nulla elit ac nulla,check,false,Brandy Ferretti
66,3/9/2019,student_leadership,3362.68,Dabvine,vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus,check,true,Graham Vyel
67,2/4/2019,outreach,5657.25,Myworks,est congue elementum in hac habitasse platea dictumst morbi,credit card,false,Melisande Leeson
68,12/27/2019,outreach,7965.73,Blogspan,mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus,cash,true,Kylynn Bellew
69,12/20/2019,building_management,2501.52,Yozio,arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget,cash,false,Rubetta Nunnerley
70,5/7/2019,building_management,9282.72,Fadeo,nulla eget eros elementum pellentesque quisque porta,check,false,Aldus Barrowclough
71,12/20/2019,utilities,1068.32,Quire,diam cras pellentesque volutpat dui,cash,false,Didi Mulles
72,5/11/2019,automobiles,6248.36,Flipopia,lectus vestibulum quam sapien varius ut,check,true,Malvin Lukehurst
73,7/29/2019,crm_expenses,3723.41,Layo,odio cras mi pede malesuada,check,true,Glendon Jenking
74,3/14/2019,automobiles,1821.36,Yombu,eleifend pede libero quis orci nullam molestie,cash,true,Garner Cuolahan
75,10/2/2019,other,6683.31,Jaloo,in ante vestibulum ante ipsum,credit card,false,Cacilie Crumly
76,5/8/2019,student_leadership,9543.86,Mybuzz,pede justo eu massa donec dapibus duis at velit eu est congue,check,false,Mitchael Suddell
77,2/14/2019,outreach,3014.08,Skibox,porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis,credit card,false,Sibeal Downey
78,7/24/2019,student_leadership,3498.37,Voolia,ullamcorper purus sit amet nulla quisque,check,true,Welbie Fetterplace
79,7/17/2019,crm_expenses,8839.47,Browsecat,lectus in quam fringilla rhoncus mauris enim,check,false,Cristine Ayers
80,5/3/2019,office_administration,6759.41,Yodo,,check,false,Kellia Staries
81,10/2/2019,building_management,749.07,Livetube,,credit card,false,Bryna Maylour
82,7/5/2019,building_management,9618.38,Zooveo,luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum,cash,true,Marylin Flippelli
83,4/27/2019,liturgy_music,8042.67,Pixope,donec odio justo sollicitudin ut suscipit a feugiat et eros,credit card,true,Clint Zimmermeister
84,7/25/2019,comm_life,705.39,Aimbo,nulla suscipit ligula in lacus,cash,false,Estele Di Giorgio
85,4/17/2019,student_leadership,7617.87,Kazu,mauris non ligula pellentesque ultrices phasellus id sapien in sapien,check,false,Gardiner Harrowell
86,2/8/2019,social_justice,1251.79,Voomm,orci nullam molestie nibh in lectus,cash,false,Northrop Gourlie
87,5/26/2019,liturgy_music,2074.84,Lazzy,,check,true,Natty Tunuy
88,7/26/2019,comm_life,4647.22,Rhynoodle,amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt,check,false,Marven Foulgham
89,9/20/2019,comm_life,412.93,Riffwire,erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi,credit card,true,Ruddy Beddow
90,10/21/2019,utilities,4392.1,Devcast,scelerisque quam turpis adipiscing lorem vitae mattis nibh,check,false,Lorna Scapens
91,6/11/2019,faith_education,4835.9,Camimbo,tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu,credit card,true,Elwood Shayes
92,4/8/2019,faith_education,9221.83,Thoughtblab,orci luctus et ultrices posuere cubilia curae donec,cash,false,Ainsley Prodrick
93,5/6/2019,comm_life,8193.27,Feedbug,,check,false,Muriel Vizor
94,8/25/2019,office_administration,1419.92,Quamba,in hac habitasse platea dictumst maecenas ut,cash,false,Netty Rennles
95,6/13/2019,office_administration,1210.33,Eare,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris,check,false,Toinette Beaman
96,1/14/2019,liturgy_music,5038.88,Babbleopia,ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue,cash,true,Connie Gostall
97,11/19/2019,retreats,7563.7,Photobean,curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit,check,false,Cora Naldrett
98,10/17/2019,retreats,7492.9,DabZ,in lectus pellentesque at nulla suspendisse potenti cras in purus eu,check,true,L;urette Ropkes
99,1/23/2019,other,3894.16,Eabox,volutpat sapien arcu sed augue aliquam erat volutpat,check,false,Celle Heape
100,1/29/2019,comm_life,6235.49,Riffwire,dolor morbi vel lectus in quam fringilla rhoncus,credit card,false,Jeni Torri
101,6/6/2019,student_leadership,4787.46,Meeveo,in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet,credit card,true,Cristy Verecker
102,10/18/2019,comm_life,1931.95,Skinte,at nunc commodo placerat praesent blandit nam nulla integer pede,check,true,Wanda Fenech
103,4/28/2019,outreach,8704.01,Dynazzy,varius nulla facilisi cras non velit,cash,true,Bernadine Iwaszkiewicz
104,7/14/2019,building_management,7327.78,Devpoint,integer tincidunt ante vel ipsum praesent blandit,check,true,Farra Vanyakin
105,10/20/2019,comm_life,9472.19,Wordpedia,faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut,credit card,false,Fletch Lampet
106,7/15/2019,building_management,4468.83,Thoughtworks,lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat,credit card,true,Genny Dax
107,10/15/2019,office_administration,2593.39,Rhybox,eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis,check,true,Kellyann Febry
108,3/30/2019,office_administration,2065.81,Yadel,hac habitasse platea dictumst maecenas ut massa quis,cash,false,Terencio Bulley
109,12/21/2019,liturgy_music,1742.32,Blognation,tincidunt eget tempus vel pede morbi,check,true,Amelina Adriani
110,9/15/2019,office_administration,1995.82,Bluejam,varius integer ac leo pellentesque,cash,true,Genevra Tansill
111,3/8/2019,other,1354.26,Rhynoodle,nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque,cash,false,Riki Stobo
112,1/14/2019,social_justice,5198.55,Skyvu,aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel,cash,false,Chet Struther
113,8/7/2019,faith_education,7895.11,Katz,amet lobortis sapien sapien non mi integer ac neque duis bibendum,check,false,Ethelda Rassell
114,9/13/2019,crm_expenses,341.72,Jabbersphere,non interdum in ante vestibulum ante ipsum primis in faucibus,check,false,Kevin Spurdon
115,3/16/2019,automobiles,4970.18,Dynava,ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed,cash,false,Malinde Pavey
116,7/24/2019,outreach,3152.81,Brainverse,sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec,cash,false,Luke Prose
117,4/27/2019,student_leadership,9558.76,Rhybox,dui vel nisl duis ac,cash,true,Arni Tooley
118,11/28/2019,other,3032.22,Gabvine,elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in,check,true,Karim Hinder
119,10/29/2019,automobiles,6158.42,Skaboo,tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at,credit card,false,Sylvia Hendrick
120,2/15/2019,other,4320.03,Jazzy,vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo,credit card,false,Andres Farnes
121,6/29/2019,retreats,1008.83,Rhybox,porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non,check,true,Sibilla Haugen
122,4/4/2019,student_leadership,7088.98,Rooxo,ipsum dolor sit amet consectetuer adipiscing,check,true,Darby Whiscard
123,12/2/2019,faith_education,92.19,Skimia,ipsum praesent blandit lacinia erat vestibulum sed,check,true,Cam Beckley
124,1/30/2019,building_management,884.12,Livetube,amet consectetuer adipiscing elit proin risus praesent lectus vestibulum,credit card,true,Hayes Lamputt
125,9/25/2019,comm_life,3536.59,Dabshots,quisque erat eros viverra eget congue,credit card,false,Zilvia Jacson
126,9/9/2019,student_leadership,7035.96,Kare,blandit lacinia erat vestibulum sed magna at nunc,cash,false,Itch Lawes
127,5/30/2019,outreach,9808.38,Realpoint,sem sed sagittis nam congue risus,credit card,false,Michell Taylor
128,11/15/2019,student_leadership,1933.85,Agivu,parturient montes nascetur ridiculus mus vivamus vestibulum sagittis,check,false,Cornelle Legon
129,5/2/2019,student_leadership,2292.01,Eare,imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue,cash,false,Delora Kibard
130,2/2/2019,office_administration,1240.99,Dazzlesphere,odio elementum eu interdum eu tincidunt in,credit card,false,Deidre Gavini
131,10/26/2019,building_management,4222.8,Gigabox,ullamcorper purus sit amet nulla quisque,check,false,Jemmie Beard
132,6/1/2019,liturgy_music,5251.81,Dabshots,semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat,check,true,Monti Gever
133,3/2/2019,student_leadership,8028.95,Roodel,montes nascetur ridiculus mus vivamus,check,true,Eduino Banfill
134,1/19/2019,building_management,1068.8,Vinte,a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus,cash,false,Victor Flacke
135,1/11/2019,faith_education,7403.21,Quire,id ligula suspendisse ornare consequat lectus in est risus auctor sed,credit card,true,Edlin Tipple
136,12/16/2019,social_justice,812.99,Nlounge,congue elementum in hac habitasse platea dictumst morbi vestibulum velit,check,true,Camella Osman
137,11/4/2019,crm_expenses,798.64,Devshare,mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum,check,true,Caryl Colby
138,5/20/2019,other,8100.29,Topiczoom,eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum,cash,true,Kleon Swatheridge
139,1/19/2019,liturgy_music,4702.16,Twitterbeat,nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim,check,true,Aura Mc Dermid
140,1/4/2019,retreats,2479.0,Jaloo,convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id,check,true,Nick Cardoo
141,6/12/2019,automobiles,6131.13,Lazz,et commodo vulputate justo in blandit ultrices enim lorem,cash,true,Richart Ginnally
142,6/26/2019,faith_education,55.06,Ainyx,placerat praesent blandit nam nulla integer pede justo lacinia eget,credit card,false,Grazia Ible
143,5/9/2019,building_management,7168.85,Jaxnation,risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia,credit card,true,Kele Rapp
144,1/4/2019,crm_expenses,5417.37,Zoomdog,viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper,cash,false,Quincy Raden
145,5/2/2019,student_leadership,381.08,Dynava,volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in,check,false,Jemimah McPeake
146,9/21/2019,office_administration,3685.57,Voolith,nulla integer pede justo lacinia eget tincidunt eget tempus vel pede,check,false,Agnola Bridden
147,2/21/2019,automobiles,9118.72,Edgewire,ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit,check,true,Eben Pudding
148,6/15/2019,office_administration,7161.55,Digitube,,credit card,true,Jacki Starie
149,1/19/2019,comm_life,7836.19,Gabtype,vulputate nonummy maecenas tincidunt lacus at velit vivamus vel,cash,true,Ameline Jancy
150,8/31/2019,other,7574.24,Buzzshare,cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod,check,true,Lindie Aldritt
151,11/9/2019,automobiles,4516.37,Aimbo,erat nulla tempus vivamus in felis eu sapien cursus vestibulum,cash,false,Kennan Barbisch
152,1/13/2019,crm_expenses,7178.59,Feedfire,rhoncus dui vel sem sed sagittis nam,check,true,Audie Chatband
153,9/21/2019,office_administration,3713.62,Quinu,duis faucibus accumsan odio curabitur,check,false,Tiffy Bootyman
154,2/1/2019,other,2525.78,Mydeo,eget rutrum at lorem integer tincidunt ante,credit card,false,Loydie Bolderson
155,3/17/2019,other,121.83,Gigabox,ipsum primis in faucibus orci luctus et,credit card,true,Felizio Drummond
156,8/2/2019,office_administration,3403.16,Pixonyx,elementum ligula vehicula consequat morbi a ipsum integer a nibh in,check,false,Barnard Rheubottom
157,6/17/2019,automobiles,3147.31,Voomm,lacus at velit vivamus vel nulla eget,credit card,true,Herminia Razzell
158,3/3/2019,student_leadership,5825.14,Yata,leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam,cash,true,Devondra Foat
159,7/6/2019,outreach,3128.16,Feedfish,pede malesuada in imperdiet et commodo vulputate justo in blandit,credit card,true,Herbie Patman
160,4/6/2019,liturgy_music,854.9,Fiveclub,elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula,cash,false,Brander Bremen
161,7/3/2019,liturgy_music,8521.09,Photolist,lorem vitae mattis nibh ligula nec,check,true,Malachi Brigshaw
162,4/17/2019,automobiles,4070.1,Avamba,hac habitasse platea dictumst morbi,credit card,false,Deena Atchly
163,8/8/2019,automobiles,7205.2,Buzzshare,vulputate nonummy maecenas tincidunt lacus at,check,true,Aron Schulz
164,7/12/2019,retreats,2786.34,Zooveo,ipsum primis in faucibus orci luctus et,credit card,true,Nadean Jorden
165,1/27/2019,crm_expenses,7232.64,Jayo,vestibulum ante ipsum primis in faucibus orci luctus et,cash,true,Britt Blindt
166,3/17/2019,automobiles,9316.44,Topicshots,felis donec semper sapien a libero nam dui proin leo odio porttitor id,check,true,Balduin MacTrustrie
167,2/5/2019,outreach,9219.71,Linklinks,sit amet consectetuer adipiscing elit proin risus praesent,credit card,true,Austina Absolom
168,1/3/2019,other,9534.82,Mydeo,accumsan tortor quis turpis sed ante vivamus tortor duis mattis,credit card,true,Shaylah Esler
169,5/16/2019,comm_life,6666.63,Jayo,pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in,credit card,false,Ned McElvogue
170,10/30/2019,utilities,1546.52,Brightdog,amet sem fusce consequat nulla,credit card,false,Clint Crottagh
171,5/15/2019,crm_expenses,3076.85,Zoovu,nec molestie sed justo pellentesque,credit card,false,Dacia Petrou
172,10/26/2019,student_leadership,8611.89,Ooba,pellentesque at nulla suspendisse potenti cras in purus,cash,true,Marnie Ginger
173,1/26/2019,retreats,792.89,Trunyx,,check,true,Robin Dimmick
174,1/4/2019,outreach,4105.18,Kaymbo,rutrum rutrum neque aenean auctor gravida sem praesent id massa id,cash,true,Melissa Reddy
175,9/1/2019,building_management,6673.77,Minyx,tortor sollicitudin mi sit amet lobortis sapien,credit card,false,Ranice Keneford
176,7/10/2019,outreach,4618.72,Tazz,ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem,cash,true,Tildie Sweetlove
177,7/9/2019,automobiles,472.67,Avaveo,,check,false,Lethia Fosberry
178,9/2/2019,other,2033.45,Ailane,purus phasellus in felis donec semper sapien a libero nam dui,cash,true,Liana Giddons
179,8/9/2019,other,7397.76,Ailane,,cash,false,Shanon Ramshay
180,8/7/2019,crm_expenses,2469.78,Rooxo,pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate,check,true,Tadeas Dawney
181,8/3/2019,building_management,1318.57,Oodoo,velit eu est congue elementum in hac habitasse,credit card,true,Say Malloch
182,7/17/2019,liturgy_music,20.35,Skynoodle,pellentesque volutpat dui maecenas tristique est et tempus semper est quam,check,true,Simone Benedettini
183,6/18/2019,office_administration,7666.49,Linkbuzz,pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum,check,false,Susi Greiser
184,11/4/2019,comm_life,8333.15,Devpoint,eleifend luctus ultricies eu nibh quisque id justo sit amet,check,true,Raimondo Fernyhough
185,12/29/2019,liturgy_music,6776.39,Rhybox,donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit,cash,true,Bron Byllam
186,6/19/2019,crm_expenses,4808.01,Jabbersphere,integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan,credit card,true,Barrett Dooley
187,9/25/2019,automobiles,9992.89,Babbleopia,risus praesent lectus vestibulum quam sapien varius ut blandit,check,false,Cass Pimerick
188,11/18/2019,comm_life,5342.48,Pixonyx,quis orci eget orci vehicula condimentum curabitur in,cash,true,Ronny Castellani
189,7/27/2019,crm_expenses,6853.03,Youbridge,integer a nibh in quis,cash,false,Eberhard Durand
190,12/27/2019,other,4793.36,Oloo,tincidunt ante vel ipsum praesent blandit lacinia,cash,false,Georgie Sorrill
191,1/26/2019,retreats,6855.39,Einti,tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat,credit card,false,Astra Pulfer
192,1/9/2019,student_leadership,9351.76,Topiczoom,integer ac neque duis bibendum morbi,check,true,Vick Tidey
193,5/22/2019,automobiles,6977.31,Topicblab,,check,true,Garrik D'Agostino
194,7/25/2019,retreats,8847.79,Youtags,ut erat id mauris vulputate elementum,cash,false,Ibbie Melsome
195,6/15/2019,retreats,3308.17,Dynazzy,aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel,cash,true,Joly Aspell
196,6/17/2019,office_administration,2575.96,Eare,,cash,false,Aaron Gasson
197,1/8/2019,retreats,7442.64,Youbridge,lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula,cash,true,Matteo Le Count
198,8/2/2019,office_administration,7680.31,Skivee,tortor id nulla ultrices aliquet,cash,false,Bruce Staite
199,8/13/2019,utilities,2384.31,Abata,curae donec pharetra magna vestibulum aliquet ultrices erat tortor,check,true,Crissy Bellson
200,9/22/2019,building_management,8480.44,Oyoba,maecenas tincidunt lacus at velit,check,false,Ara Flescher
201,8/16/2019,utilities,5259.08,Babbleblab,lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus,credit card,true,Kele Roggers
202,9/8/2019,automobiles,5340.21,Meeveo,consequat in consequat ut nulla,credit card,false,Ossie Wakley
203,8/22/2019,crm_expenses,7569.42,Devbug,habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt,cash,true,Jenda Bill
204,5/26/2019,comm_life,7993.17,Zooveo,sit amet sem fusce consequat nulla,check,true,Vlad Burroughes
205,9/1/2019,building_management,9693.34,Vinte,augue vel accumsan tellus nisi eu,cash,true,Susanetta McMaster
206,3/19/2019,crm_expenses,2177.41,Myworks,tortor sollicitudin mi sit amet lobortis sapien,credit card,true,Geordie Wilfing
207,2/12/2019,retreats,9763.91,Quire,est et tempus semper est,credit card,false,Nettle Vellden
208,5/1/2019,student_leadership,8770.37,Trilia,in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est,check,false,Elnar Keveren
209,6/12/2019,utilities,1699.5,Fanoodle,lorem id ligula suspendisse ornare consequat,credit card,false,Darla Martyns
210,7/7/2019,comm_life,6772.6,Browsezoom,volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium,cash,false,Rebekkah Arnoll
211,5/6/2019,outreach,9399.85,Lazzy,nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula,check,false,Liana Bynold
212,7/5/2019,other,6201.79,Browsecat,vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo,cash,false,Katine Craighill
213,12/28/2019,faith_education,8401.45,Zazio,cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue,cash,false,Rorie Baignard
214,10/14/2019,office_administration,1627.88,Geba,eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat,cash,false,Marni Yanshinov
215,7/21/2019,social_justice,7151.55,Kazu,fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu,cash,false,Caryl Husset
216,8/20/2019,other,8314.17,Gabspot,justo sollicitudin ut suscipit a feugiat,credit card,false,Loren Ormshaw
217,2/6/2019,utilities,3428.52,Zooxo,duis aliquam convallis nunc proin at,credit card,false,Isabella Leithgoe
218,6/10/2019,building_management,6187.38,Zoozzy,vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient,credit card,true,Sherye Blewett
219,11/18/2019,building_management,3886.5,Dynava,,check,true,Allina Kamena
220,10/19/2019,outreach,7683.61,Yodoo,malesuada in imperdiet et commodo vulputate justo in blandit ultrices,cash,false,Dun Meaker
