expense_id,date,sub_category,amount,vendor,description,payment_method,receipt,approved_by
33,7/7/2021,comm_life,5538.01,Yodoo,a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed,check,true,Laetitia Kibby
34,8/2/2021,building_management,7781.02,Photobug,sed nisl nunc rhoncus dui vel sem sed sagittis nam congue,cash,true,Shawn Corlett
35,9/14/2021,office_administration,9477.05,Tagchat,et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc,credit card,false,Boote Stoade
36,12/22/2021,outreach,6559.07,Eimbee,ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at,credit card,true,Tisha Blencowe
37,11/3/2021,building_management,4878.7,Kaymbo,neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui,check,true,Guillema Chalke
38,1/9/2021,student_leadership,4448.82,Shufflebeat,vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor,cash,true,Melantha Haselgrove
39,6/21/2021,automobiles,7635.44,Avamm,lobortis ligula sit amet eleifend pede libero quis orci nullam,cash,true,Nani Buckston
40,12/2/2021,liturgy_music,7819.69,Plambee,ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla,credit card,false,Georgina Bradburn
41,8/3/2021,crm_expenses,7482.77,Shuffletag,integer ac neque duis bibendum morbi non,credit card,false,Shoshanna Domingues
42,3/27/2021,social_justice,7858.88,Jatri,enim leo rhoncus sed vestibulum sit amet cursus id turpis,cash,false,Brittney Goeff
43,3/22/2021,automobiles,4395.9,Realfire,at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat,cash,false,Sharon Skittrall
44,10/3/2021,automobiles,6801.3,Yodo,eu interdum eu tincidunt in leo maecenas,check,true,Kain Braunton
45,5/23/2021,crm_expenses,6067.91,Eadel,in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices,cash,true,Patty Brandsma
46,11/20/2021,outreach,7472.77,Plambee,amet diam in magna bibendum,check,false,Zoe Wadelin
47,11/17/2021,comm_life,8513.19,Twimm,nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in,credit card,false,Beatrisa Batteson
48,9/19/2021,comm_life,8490.63,Realcube,id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio,check,true,Stearne Collingwood
49,5/12/2021,utilities,6934.06,Bubblemix,vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id,cash,true,Raddie Lyon
50,2/23/2021,social_justice,8526.38,Jetpulse,ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem,cash,true,Mile Paxman
51,6/6/2021,comm_life,6302.21,Lazz,euismod scelerisque quam turpis adipiscing lorem,cash,false,Rois Twitchett
52,8/1/2021,student_leadership,6534.13,Flipbug,morbi non quam nec dui luctus rutrum nulla,check,false,Ezri Van der Son
53,9/1/2021,crm_expenses,9518.95,Demimbu,et magnis dis parturient montes nascetur ridiculus mus etiam vel augue,credit card,false,Kristen Hyde-Chambers
54,2/19/2021,faith_education,3935.85,Oyope,,cash,true,Thoma Emburey
55,7/23/2021,office_administration,8719.75,Skipstorm,ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra,credit card,false,Kipper Keoghan
56,10/28/2021,liturgy_music,692.33,Babblestorm,vel sem sed sagittis nam,cash,true,Bart Glasman
57,2/4/2021,retreats,5939.97,Zoonoodle,ligula nec sem duis aliquam convallis nunc proin at turpis,check,true,Layne Anespie
58,7/22/2021,utilities,5335.42,Linklinks,ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus,credit card,false,Ebeneser Thominga
59,3/6/2021,other,6770.64,Riffpath,,credit card,false,Luciano Deinhardt
60,3/8/2021,comm_life,1132.3,Roombo,est congue elementum in hac habitasse,check,false,Leanna Sulley
61,11/26/2021,automobiles,9697.43,Meembee,odio odio elementum eu interdum eu tincidunt,check,true,Marlyn Acome
62,3/17/2021,student_leadership,630.03,Plajo,rhoncus aliquam lacus morbi quis tortor id nulla,credit card,false,Maxwell Drewry
63,4/24/2021,retreats,7199.31,Realbridge,integer ac neque duis bibendum,cash,false,Janis Caltun
64,7/16/2021,utilities,2007.72,Youfeed,vel accumsan tellus nisi eu orci,cash,false,Harlan Gabrieli
65,9/25/2021,outreach,49.52,Mybuzz,,check,false,Amargo Fonzo
66,4/12/2021,other,7265.03,Roombo,justo in hac habitasse platea,cash,false,Becca Boyford
67,11/19/2021,retreats,6372.37,Wikido,,credit card,true,Korie Van der Hoven
68,4/23/2021,social_justice,7040.34,Twimbo,et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit,cash,true,Weylin Loker
69,8/7/2021,liturgy_music,9604.99,Mudo,mus etiam vel augue vestibulum rutrum,check,true,Caddric Kermode
70,2/4/2021,retreats,2743.1,Realpoint,sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus,check,false,Allister Gratrex
71,10/2/2021,student_leadership,9936.32,Jabbertype,quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis,check,false,Ross Rubinfajn
72,7/13/2021,other,2248.27,Bluejam,sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris,credit card,false,Forrest De Andisie
73,12/15/2021,utilities,8589.36,Meezzy,massa id lobortis convallis tortor risus dapibus augue vel accumsan,check,false,Friederike Summerell
74,5/6/2021,comm_life,434.1,Zoombox,elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis,credit card,false,Johnathan Thebeau
75,10/8/2021,retreats,2367.06,Dablist,lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum,cash,false,Stewart Emeney
76,3/12/2021,retreats,3438.06,Yabox,etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna,credit card,false,Frasquito Bencher
77,2/1/2021,office_administration,1773.99,Meezzy,,credit card,true,Delmor Painter
78,6/5/2021,retreats,7100.24,Linkbuzz,,check,false,Hy Maywood
79,12/3/2021,building_management,6893.94,Feedfire,volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam,credit card,true,Franciska Crust
80,10/18/2021,other,7718.06,Myworks,ut blandit non interdum in ante vestibulum ante ipsum primis,credit card,true,Loise Ellar
81,8/11/2021,liturgy_music,8123.51,Tavu,,credit card,true,Tony Keyes
82,10/4/2021,crm_expenses,5457.11,Fiveclub,phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing,credit card,true,Isahella Gaskin
83,10/21/2021,social_justice,257.58,Eamia,rutrum rutrum neque aenean auctor gravida,credit card,false,Ninetta Enstone
84,5/12/2021,utilities,8351.33,Yambee,augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer,cash,false,Casie Geerdts
85,2/10/2021,student_leadership,5326.64,Voomm,ac consequat metus sapien ut nunc vestibulum ante,check,true,Kin Tuffs
86,9/15/2021,other,3901.39,Demivee,dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum,check,true,Camile Peracco
87,9/17/2021,faith_education,3591.82,Kamba,sociis natoque penatibus et magnis dis parturient montes nascetur,cash,true,Dario Stevings
88,3/24/2021,retreats,8420.74,Gabtype,a suscipit nulla elit ac,credit card,true,Kiley Davydochkin
89,7/29/2021,automobiles,6074.13,Rhycero,odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper,credit card,true,Linoel Aleksidze
90,5/20/2021,student_leadership,165.78,Trudoo,magnis dis parturient montes nascetur ridiculus mus vivamus,check,false,Trixy Willers
91,1/6/2021,office_administration,6615.27,Photobean,,check,true,Myrvyn Moiser
92,2/28/2021,liturgy_music,3300.39,Vipe,vulputate elementum nullam varius nulla facilisi cras,check,false,Shirl Pinckstone
93,6/20/2021,crm_expenses,8941.62,Twitterlist,in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis,check,true,Kacy de Leon
94,12/13/2021,student_leadership,6214.13,Jatri,sed justo pellentesque viverra pede ac diam,credit card,false,Myrtia Cabena
95,3/17/2021,retreats,7627.72,Ozu,tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero,credit card,false,Shir Zukerman
96,12/19/2021,student_leadership,618.76,Realpoint,consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non,credit card,true,Helyn Danson
97,9/23/2021,faith_education,5889.84,Realblab,risus dapibus augue vel accumsan tellus nisi eu orci mauris,cash,true,Noah Bispo
98,2/19/2021,faith_education,6481.28,Oyope,pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate,cash,true,Herbie Polamontayne
99,10/21/2021,outreach,8918.66,Jatri,convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum,credit card,true,Winne Titterton
100,12/10/2021,building_management,8354.53,Dynabox,magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum,credit card,false,Xerxes Cousen
101,4/27/2021,student_leadership,1809.98,Voolith,in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet,credit card,false,Stace Waterhous
102,12/18/2021,building_management,3443.75,Gigazoom,nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus,credit card,true,Amalee Sale
103,2/17/2021,social_justice,9601.09,Zoozzy,orci nullam molestie nibh in lectus pellentesque at nulla,cash,false,Kerrie Lindwasser
104,7/17/2021,outreach,3535.79,Tagpad,aliquam convallis nunc proin at turpis a pede posuere,credit card,false,Eba Shepcutt
105,5/22/2021,faith_education,4873.75,Twitterworks,quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices,cash,true,Celestia Alvarado
106,4/18/2021,outreach,3385.85,Yakidoo,dui nec nisi volutpat eleifend donec ut dolor,credit card,false,Dore Ruilton
107,2/23/2021,utilities,6998.49,Kazio,sapien cum sociis natoque penatibus et magnis dis parturient,cash,false,Hyman Crohan
108,9/10/2021,faith_education,6071.87,Vitz,,check,true,Nolly Bikker
109,4/27/2021,comm_life,5587.85,Lajo,,check,true,Thorn Lafflina
110,3/11/2021,automobiles,6957.75,Ntags,sem praesent id massa id nisl venenatis lacinia aenean sit amet,credit card,true,Man Carryer
111,8/4/2021,crm_expenses,9325.63,Kimia,sagittis dui vel nisl duis,check,true,Wanda Houseago
112,3/14/2021,building_management,5390.42,Edgepulse,ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur,cash,true,Gaven Zapater
113,2/19/2021,other,3202.96,Twitterbridge,aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam,credit card,true,Ileana Coenraets
114,7/9/2021,social_justice,2053.25,Gigazoom,morbi vestibulum velit id pretium,check,false,Melamie Elliott
115,7/5/2021,automobiles,786.04,Riffwire,felis fusce posuere felis sed,cash,false,Missie Kolin
116,10/9/2021,liturgy_music,3627.65,Edgeclub,pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie,credit card,false,Colman Heathcoat
117,7/6/2021,automobiles,8953.9,Mybuzz,vel enim sit amet nunc viverra,credit card,false,Matteo Ghidoni
118,3/30/2021,faith_education,4052.75,Trudoo,mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies,cash,false,Charmain Barendtsen
119,8/27/2021,utilities,5669.58,Mycat,diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam,cash,true,Christel Spere
120,5/26/2021,faith_education,7598.99,Eimbee,turpis sed ante vivamus tortor duis,check,false,Haywood Gencke
121,6/26/2021,crm_expenses,1992.58,Avavee,primis in faucibus orci luctus et ultrices posuere cubilia curae,credit card,false,Abey Pinock
122,3/19/2021,student_leadership,6732.36,Shuffletag,augue luctus tincidunt nulla mollis molestie lorem quisque,credit card,true,Erena Thornhill
123,9/18/2021,crm_expenses,7877.18,Innotype,adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin,credit card,false,Nessi Di Biasio
124,4/26/2021,liturgy_music,8939.86,Flashset,ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue,credit card,false,Gertrudis Searight
125,10/2/2021,other,4530.6,Rhybox,amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla,credit card,false,Ted Stollwerk
126,6/22/2021,student_leadership,5769.58,Ntag,nulla sed vel enim sit amet nunc viverra dapibus,cash,false,Solomon Wallbanks
127,8/21/2021,social_justice,3841.59,Centizu,quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh,credit card,true,Dulcia Moorton
128,1/7/2021,utilities,9724.72,Innotype,nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit,check,true,Bridie Gulliver
129,8/18/2021,comm_life,9791.5,Avamba,hac habitasse platea dictumst etiam,check,false,Myrta Eastby
130,12/6/2021,student_leadership,9972.15,Flashdog,nascetur ridiculus mus etiam vel augue vestibulum,check,false,Humfried Woolfenden
131,4/10/2021,automobiles,6316.19,Fivechat,lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id,credit card,true,Kris Membry
132,2/24/2021,retreats,629.07,Rhynyx,et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum,credit card,true,Friedrich Migheli
133,3/10/2021,other,1116.79,Thoughtsphere,magna ac consequat metus sapien ut nunc vestibulum,cash,false,Pier Raspison
134,9/4/2021,faith_education,7779.92,Kimia,phasellus in felis donec semper sapien a libero nam dui proin,cash,false,Davin Vankeev
135,4/17/2021,student_leadership,9296.61,Blogspan,id turpis integer aliquet massa id lobortis convallis tortor risus,credit card,false,Richardo Cockayme
136,3/30/2021,retreats,2137.71,Livepath,eu nibh quisque id justo sit amet sapien dignissim,cash,false,Winna Dron
137,5/14/2021,social_justice,7221.09,Jabbersphere,,credit card,false,Cortney Hoy
138,10/25/2021,retreats,310.65,Pixope,mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper,credit card,true,Odette Storrs
139,1/21/2021,other,6916.29,Gabcube,,credit card,false,Sindee Fairholm
140,3/20/2021,retreats,7913.24,Meevee,luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce,credit card,true,Flin Mercer
141,5/9/2021,faith_education,2933.22,Tagopia,luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices,check,false,Karrah Headingham
142,7/1/2021,liturgy_music,4168.95,Aibox,in consequat ut nulla sed accumsan felis,credit card,false,Jourdan Wattisham
143,1/4/2021,utilities,7607.89,Voonte,fusce posuere felis sed lacus,cash,true,Estella Bullick
144,11/18/2021,building_management,1811.89,Twiyo,gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae,cash,true,Alberto McDowall
145,10/20/2021,other,9189.12,Zooveo,non quam nec dui luctus rutrum nulla tellus in sagittis dui vel,cash,true,Jaynell Northill
146,12/8/2021,crm_expenses,8454.22,Centimia,,check,true,Rosalyn Inchbald
147,2/27/2021,other,2235.28,Babbleset,ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede,credit card,false,Duffy Hazell
148,2/20/2021,building_management,1492.64,Jetpulse,maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac,check,true,Donielle Brandel
149,10/6/2021,utilities,9444.75,Trilith,risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc,check,true,Miltie Moine
150,1/21/2021,faith_education,7786.59,Innojam,diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus,cash,false,Chadd Wray
151,9/10/2021,other,5958.7,Myworks,accumsan tortor quis turpis sed ante vivamus,check,false,Drake Mackiewicz
152,5/10/2021,student_leadership,3591.76,Gabtune,ultrices phasellus id sapien in sapien iaculis congue vivamus,cash,true,Klarrisa Boundley
153,11/13/2021,crm_expenses,288.78,Jabberbean,risus auctor sed tristique in tempus sit amet sem,check,true,Matias Ainsworth
154,8/23/2021,utilities,5884.5,Skalith,,cash,true,Leandra Ortmann
155,9/29/2021,building_management,4676.19,Jaloo,arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in,cash,true,Delia Calbert
156,2/10/2021,comm_life,4958.04,Rhycero,arcu libero rutrum ac lobortis vel dapibus at diam,credit card,false,Andonis Crosio
157,7/18/2021,liturgy_music,9069.98,Youbridge,,credit card,false,Giffy Lamas
158,4/15/2021,retreats,606.91,Camido,volutpat dui maecenas tristique est et tempus semper est quam,cash,true,Gilemette Tigner
159,12/18/2021,liturgy_music,678.39,Youbridge,orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula,credit card,true,Filberte Neesham
160,6/9/2021,student_leadership,8053.92,Photobug,donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam,check,false,Findley Walklot
161,11/16/2021,automobiles,3108.57,Tazzy,in felis eu sapien cursus vestibulum proin eu mi nulla ac,credit card,true,Carr Blythe
162,6/3/2021,office_administration,4307.48,Vinder,ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,credit card,false,Tedi De Beauchamp
163,2/13/2021,other,6483.64,Babbleblab,vel est donec odio justo sollicitudin,credit card,true,Kissee Rizzillo
164,9/10/2021,faith_education,5914.89,Fivespan,proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis,credit card,true,Rolph Alvarado
165,5/1/2021,utilities,8180.51,Snaptags,,check,false,Filide Clohessy
166,7/26/2021,faith_education,4337.01,Trupe,in felis donec semper sapien a libero nam dui proin leo,check,false,Janeen Heed
167,2/4/2021,faith_education,458.28,Tambee,,credit card,true,Giselbert Farady
168,6/24/2021,liturgy_music,2164.2,Topicstorm,justo eu massa donec dapibus duis at velit eu,credit card,true,Beverie Pregel
169,6/9/2021,comm_life,1728.91,Podcat,id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus,cash,false,Ashien Dunthorne
170,6/5/2021,liturgy_music,465.1,Realblab,vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl,credit card,false,Miguelita Ghilardi
171,9/17/2021,office_administration,8402.99,Teklist,magna ac consequat metus sapien ut nunc vestibulum,check,true,Aguste Shipsey
172,3/19/2021,crm_expenses,3001.93,Flashdog,donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet,check,false,Clyde D'Arrigo
173,7/24/2021,automobiles,9783.49,Kamba,,cash,false,Vladamir Johanning
174,1/12/2021,liturgy_music,898.8,Vipe,penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum,cash,false,Elsy McAlarney
175,11/13/2021,office_administration,7318.36,Tazzy,blandit mi in porttitor pede justo eu massa,cash,false,Vita Antliff
176,2/13/2021,outreach,8082.9,Tagopia,,cash,true,Sallie Paxman
177,4/24/2021,student_leadership,5909.09,Edgepulse,metus aenean fermentum donec ut mauris eget massa tempor convallis nulla,cash,true,Danika Vicary
178,2/2/2021,other,8731.66,Fliptune,interdum in ante vestibulum ante ipsum primis,cash,true,Tony Melbourn
179,9/8/2021,social_justice,161.4,Voolia,dis parturient montes nascetur ridiculus mus etiam vel augue,check,true,Davita Copestick
180,12/25/2021,faith_education,6191.48,Skiba,elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum,credit card,true,Craggie Lernihan
181,7/24/2021,faith_education,3429.53,Edgetag,,credit card,true,Hallie Gilford
182,10/9/2021,building_management,3275.39,Zoonder,,check,false,Perry Gehricke
183,1/13/2021,office_administration,8903.66,Yata,sociis natoque penatibus et magnis dis parturient montes,check,false,Theo Akister
184,12/7/2021,liturgy_music,6999.82,Feednation,hac habitasse platea dictumst etiam faucibus cursus urna ut,credit card,true,Flin Philliskirk
185,7/21/2021,student_leadership,5747.22,Jamia,mauris sit amet eros suspendisse accumsan tortor quis turpis,credit card,true,Waylen Nissle
186,1/6/2021,faith_education,5659.4,Meedoo,,credit card,true,Darci Crollman
187,3/13/2021,office_administration,2286.36,Izio,primis in faucibus orci luctus et ultrices posuere cubilia curae,cash,false,Sean Grzeszczak
188,11/14/2021,other,9312.55,Bluezoom,nunc vestibulum ante ipsum primis in,cash,false,Brockie Duffet
189,8/29/2021,outreach,6021.56,Livepath,sit amet diam in magna bibendum imperdiet nullam orci,credit card,true,Aarika Lincoln
190,1/22/2021,student_leadership,6787.15,Fanoodle,sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus,credit card,true,Sheri O'Hare
191,8/11/2021,other,6461.09,Feednation,in imperdiet et commodo vulputate justo,cash,false,Christiana Martino
192,7/18/2021,liturgy_music,6806.17,Yodel,justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut,cash,true,Stanfield Beneyto
193,7/31/2021,faith_education,1138.37,Latz,curabitur in libero ut massa volutpat convallis morbi odio,credit card,true,Sherwood McWilliam
194,7/11/2021,crm_expenses,2416.97,Kwimbee,justo maecenas rhoncus aliquam lacus morbi,cash,false,Joyous Willshere
195,7/4/2021,office_administration,1885.67,Dynazzy,eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet,cash,false,Pate Filipowicz
196,8/8/2021,social_justice,3174.51,Eire,mattis odio donec vitae nisi nam ultrices libero non mattis,credit card,true,Nathaniel Satford
197,11/3/2021,other,191.09,Skippad,orci pede venenatis non sodales sed tincidunt eu,cash,false,Jessi Martel
198,1/16/2021,liturgy_music,4362.3,Zazio,commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel,cash,false,Josephine Marlowe
199,12/7/2021,student_leadership,5378.38,Snaptags,rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa,check,true,Cordelia Brahams
200,2/14/2021,automobiles,9373.16,Fanoodle,nunc rhoncus dui vel sem sed sagittis nam congue,credit card,true,Quentin Logsdail
201,7/31/2021,faith_education,1285.53,Quatz,imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis,check,false,Nappy Purshouse
202,8/4/2021,social_justice,3781.34,Tazzy,nulla ac enim in tempor turpis nec euismod,credit card,false,Tommy Hirthe
203,4/6/2021,liturgy_music,3620.42,Wordtune,,cash,false,Nolly Sandercock
204,12/14/2021,office_administration,1779.14,Skipfire,felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar,check,false,Cecilius Kirmond
205,3/13/2021,utilities,1260.95,Quamba,morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit,cash,false,Car Merwe
206,6/6/2021,office_administration,1182.96,Zoozzy,montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque,credit card,false,Gene Grishunin
207,5/9/2021,other,7253.57,Fivespan,leo rhoncus sed vestibulum sit amet cursus id turpis integer,cash,false,Waldemar Austwick
208,5/28/2021,retreats,7466.12,Minyx,egestas metus aenean fermentum donec ut mauris,credit card,true,Stefano Laroux
209,3/22/2021,social_justice,154.86,Eare,sit amet erat nulla tempus vivamus,cash,true,Amabelle Reynish
210,12/18/2021,automobiles,5657.18,Gabspot,justo nec condimentum neque sapien placerat ante nulla justo aliquam quis,check,false,Ginger Sweeten
211,4/3/2021,comm_life,3753.04,Viva,non mattis pulvinar nulla pede ullamcorper augue a suscipit,check,false,Maggie Wornum
212,1/10/2021,liturgy_music,2101.39,Skyndu,non mi integer ac neque duis bibendum morbi non quam nec,cash,true,Tynan Bosomworth
213,10/24/2021,office_administration,6148.03,Quamba,nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus,cash,true,Joelie Rosbrough
214,6/16/2021,automobiles,5927.04,Livepath,elit proin interdum mauris non ligula pellentesque ultrices,check,true,Analiese Childs
215,1/23/2021,automobiles,4019.59,BlogXS,,check,false,Lori Rozycki
